Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Blood Coagulation Disorders	12/171	0.4274887601074392	0.8208986976037342	0	0	1.0854669543154094	0.9224594326777737	ACD;PC;COL4A1;MMD;HNF4A;MPI;ABCC6;PARN;TFAM;MTHFR;APOE;ABCB11
Broad forehead	7/96	0.4279310175576718	0.8215874273406523	0	0	1.1278680072183553	0.9573267743372151	SLC6A8;ABCC8;HBA2;HBA1;POLE;KCNJ2;SLC25A24
Physical Activity Measurement	8/111	0.42839572162923634	0.82231897503362	0	0	1.114803899026637	0.945028102610198	TCF7L2;BDNF;KCNQ1;NDUFS4;LMOD1;SLC39A8;ATP13A2;WARS2
Hypogonadotropic hypogonadism	9/126	0.42848467413623487	0.8223291109960782	0	0	1.1048502927853276	0.9363609633120863	GJB2;POLR3A;STAR;GK;POLD1;LMNA;NSMF;PDE5A;SLC29A3
Acute Promyelocytic Leukemia	32/475	0.43056925370034194	0.8261684157295902	0	0	1.0420482761427932	0.8780789579423887	GSK3B;ABCB1;ODC1;AQP9;SLC1A2;AQP7;TYMS;CHEK2;POLD1;CD38;MSC;HLA-DQA1;SYBU;MPST;CDKN2B;ABCC1;CDKN2A;MGMT;ABCC8;IDH1;IDH2;CAD;ATP6AP2;MRPL28;WIPI1;REST;TXNIP;PIN1;MNDA;AGTR2;HPRT1;VIM
Carcinoma testes	3/37	0.4316914417543202	0.8281599628267536	0	0	1.2541543864049665	1.053545119631442	ABCB1;STAR;SLC25A44
Chronic leukemia (category)	3/37	0.4316914417543202	0.8279983391025486	0	0	1.2541543864049665	1.053545119631442	ABCC1;ABCB1;CDKN2A
Combined immunodeficiency	3/37	0.4316914417543202	0.8278367784510163	0	0	1.2541543864049665	1.053545119631442	PNP;WAS;ADA
Fuchs Endothelial Dystrophy	3/37	0.4316914417543202	0.8276752808352437	0	0	1.2541543864049665	1.053545119631442	CDKN2A;NOX4;PARK7
Hematopoetic Myelodysplasia	3/37	0.4316914417543202	0.8275138462183458	0	0	1.2541543864049665	1.053545119631442	CDKN2B;EPO;POLG
Influenza due to Influenza A virus subtype H1N1	3/37	0.4316914417543202	0.827352474563467	0	0	1.2541543864049665	1.053545119631442	APLP1;DMD;ENPP6
Juvenile Pilocytic Astrocytoma	3/37	0.4316914417543202	0.8271911658337803	0	0	1.2541543864049665	1.053545119631442	NF1;MBP;MET
Pelvic Organ Prolapse	3/37	0.4316914417543202	0.8270299199924871	0	0	1.2541543864049665	1.053545119631442	PARP1;LUM;GUCA1C
Spinocerebellar Ataxia Type 4	3/37	0.4316914417543202	0.8268687370028179	0	0	1.2541543864049665	1.053545119631442	TDP2;CACNA1A;CACNA1G
Testicular hypogonadism	3/37	0.4316914417543202	0.8267076168280317	0	0	1.2541543864049665	1.053545119631442	G6PC3;WFS1;NSMF
Thyroid Hormone Resistance Syndrome	3/37	0.4316914417543202	0.8265465594314161	0	0	1.2541543864049665	1.053545119631442	DMD;TRH;SLC26A4
Severe Combined Immunodeficiency	15/217	0.4326834207745093	0.8282845070845106	0	0	1.0692099607599945	0.8957295200706122	PDHX;SLC46A1;CDKN2A;CYBB;OXT;SLC3A2;DPP4;PNP;MTHFD1;AVP;MTA2;ABCE1;INA;ADA;CAMP
Decreased antibody level in blood	4/52	0.43598368181768316	0.8344396543143504	0	0	1.1898387768457375	0.9877452119188219	HELLS;SLC46A1;ATP6AP1;TRNT1
Invasive Lobular Breast Carcinoma	4/52	0.43598368181768316	0.8342771855343049	0	0	1.1898387768457375	0.9877452119188219	SLC22A3;NOS2;LMNA;NOS1
Non-arthropod borne lymphocytic choriomeningitis	4/52	0.43598368181768316	0.8341147800086022	0	0	1.1898387768457375	0.9877452119188219	RPAIN;WAS;ADAR;MBP
High, narrow palate	5/67	0.4378458807445936	0.8375144639855714	0	0	1.1543212014175064	0.9533403758155343	KCNJ6;NONO;ABCC6;ATP7A;SMARCA2
Abnormal blistering of the skin	5/67	0.4378458807445936	0.8373514917217096	0	0	1.1543212014175064	0.9533403758155343	GJB3;PARN;CPOX;SLC39A4;HLA-DQB1
Congenital muscular dystrophy (disorder)	5/67	0.4378458807445936	0.8371885828711801	0	0	1.1543212014175064	0.9533403758155343	DPM2;COL4A1;LMNA;DYSF;DMD
Joint swelling	5/67	0.4378458807445936	0.8370257373969784	0	0	1.1543212014175064	0.9533403758155343	CRP;ATP7B;CHEK2;SLC40A1;TXN
Meningococcal Infections	5/67	0.4378458807445936	0.8368629552621287	0	0	1.1543212014175064	0.9533403758155343	ACE;PC;ADRB1;GAPDH;ADD1
Short distal phalanx of finger	5/67	0.4378458807445936	0.8367002364296842	0	0	1.1543212014175064	0.9533403758155343	KCNJ8;LMNA;ABCC9;PCNT;SLC25A24
Skin blisters	5/67	0.4378458807445936	0.8365375808627267	0	0	1.1543212014175064	0.9533403758155343	GJB3;PARN;CPOX;SLC39A4;HLA-DQB1
Toxic Epidermal Necrolysis	5/67	0.4378458807445936	0.8363749885243665	0	0	1.1543212014175064	0.9533403758155343	PARP1;ABCB6;NOS2;HLA-DQB1;ABCG2
Hemoglobin measurement	7/97	0.43864199167650547	0.8377328982115615	0	0	1.1162405019893	0.9198622162592408	MPST;G6PD;LIPC;ALDH2;GMPR;PRKAG2;PFKM
Lupus Erythematosus, Discoid	21/309	0.43868124554897336	0.8376450905877814	0	0	1.0512167834268165	0.8661839407837176	CAST;CRP;ACE;TREX1;ABCC6;MTHFR;EIF2AK2;CYBB;CGAS;CYBA;SLC3A2;ENO1;HMGB1;SIRT1;PNP;PC;CALR;DLAT;PDE7A;CAMP;MARK2
Congenital Myasthenic Syndromes, Postsynaptic	2/23	0.44333532082983795	0.8463674306751452	0	0	1.3450351390430075	1.0940904043440247	SLC5A7;PREPL
Neoplasms, Second Primary	2/23	0.44333532082983795	0.8462030555672261	0	0	1.3450351390430075	1.0940904043440247	CHEK2;MTHFR
Psychomotor retardation, profound	2/23	0.44333532082983795	0.8460387442943005	0	0	1.3450351390430075	1.0940904043440247	OPA1;NDE1
Schizophrenia, Childhood	2/23	0.44333532082983795	0.8458744968191899	0	0	1.3450351390430075	1.0940904043440247	RYR2;GAD1
Absence of pubertal development	2/23	0.44333532082983795	0.8457103131047452	0	0	1.3450351390430075	1.0940904043440247	LMNA;NSMF
Alveolitis	2/23	0.44333532082983795	0.8455461931138458	0	0	1.3450351390430075	1.0940904043440247	CRP;SOD2
Anencephaly	2/23	0.44333532082983795	0.8453821368094	0	0	1.3450351390430075	1.0940904043440247	MTHFR;COMT
beta^0^ Thalassemia	2/23	0.44333532082983795	0.8452181441543448	0	0	1.3450351390430075	1.0940904043440247	HBA2;HBA1
Cellulitis of eyelid	2/23	0.44333532082983795	0.8450542151116461	0	0	1.3450351390430075	1.0940904043440247	APOE;SLC39A4
Cholesteatoma	2/23	0.44333532082983795	0.8448903496442985	0	0	1.3450351390430075	1.0940904043440247	S100A1;HMGB1
Chromosome 11p11.2 Deletion Syndrome	2/23	0.44333532082983795	0.8447265477153252	0	0	1.3450351390430075	1.0940904043440247	VIP;HLA-DQB1
Decreased Concentration	2/23	0.44333532082983795	0.8445628092877782	0	0	1.3450351390430075	1.0940904043440247	HPRT1;SLC6A3
Enthesitis-Related Arthritis	2/23	0.44333532082983795	0.8443991343247379	0	0	1.3450351390430075	1.0940904043440247	CRP;VIP
Hemimegalencephaly	2/23	0.44333532082983795	0.8442355227893136	0	0	1.3450351390430075	1.0940904043440247	MAP2;GFAP
Hypofibrinogenemia	2/23	0.44333532082983795	0.844071974644643	0	0	1.3450351390430075	1.0940904043440247	TAT;OTOR
Hypomyelination	2/23	0.44333532082983795	0.8439084898538926	0	0	1.3450351390430075	1.0940904043440247	PURA;POLR3A
Leukemia secondary	2/23	0.44333532082983795	0.843745068380257	0	0	1.3450351390430075	1.0940904043440247	TOP2A;ABCB1
Lipids measurement	2/23	0.44333532082983795	0.8435817101869598	0	0	1.3450351390430075	1.0940904043440247	TOMM40;APOE
Listeriosis	2/23	0.44333532082983795	0.8434184152372527	0	0	1.3450351390430075	1.0940904043440247	CPQ;CAT
Neonatal Alloimmune Thrombocytopenia	2/23	0.44333532082983795	0.843255183494416	0	0	1.3450351390430075	1.0940904043440247	HLA-DRB4;HLA-DRB3
Porphyria Cutanea Tarda	2/23	0.44333532082983795	0.8430920149217583	0	0	1.3450351390430075	1.0940904043440247	CPOX;SLC3A2
Rubinstein-Taybi Syndrome	2/23	0.44333532082983795	0.842928909482617	0	0	1.3450351390430075	1.0940904043440247	ENOSF1;SMARCA2
Spider Veins	2/23	0.44333532082983795	0.8427658671403573	0	0	1.3450351390430075	1.0940904043440247	TREX1;POLD1
Squamous Cell Neoplasms	2/23	0.44333532082983795	0.8426028878583731	0	0	1.3450351390430075	1.0940904043440247	CHEK2;ATP2A2
Triphalangeal thumb	2/23	0.44333532082983795	0.8424399716000864	0	0	1.3450351390430075	1.0940904043440247	PARP1;GCH1
Tumor Necrosis Factor Receptor 1-Associated Periodic Syndrome	2/23	0.44333532082983795	0.8422771183289479	0	0	1.3450351390430075	1.0940904043440247	MPP1;POLG2
Typhoid Fever	2/23	0.44333532082983795	0.8421143280084359	0	0	1.3450351390430075	1.0940904043440247	UCN3;HLA-DQB1
Retinoblastoma	36/539	0.44428147351168706	0.8437484679561083	0	0	1.033106767279787	0.8381563879766375	ABCB1;ABCB6;RPE;IPP;MTR;HMGB1;TYMS;SLC6A2;ADRA1A;SLC5A5;GRK3;CHEK2;POLD1;BAG1;LMNA;SLC19A1;HELLS;CDKN2B;NOS2;CDKN2A;MGMT;BDNF;MTHFR;MRPL28;NGF;ADRA2B;MTAP;SUCLA2;CDK5;DCT;REL;NF1;CRH;ABCE1;MCM2;ABCG2
Brachydactyly	14/204	0.4484136893806186	0.8514315570387789	0	0	1.061522830323158	0.8513827717858705	SLC35D1;KCNB2;PDE4D;EIF2AK3;SMARCA2;SPART;LMNA;PDE3A;ATP6V1B2;PCNT;ATP7A;GABRD;DCPS;KCNJ2
Hyperparathyroidism, Secondary	3/38	0.4490582247519547	0.852490676620091	0	0	1.2211503236048358	0.9776562744406644	CRP;PIN1;ABCG2
Anti-Basement Membrane Glomerulonephritis	3/38	0.4490582247519547	0.8523260395639651	0	0	1.2211503236048358	0.9776562744406644	NOS2;AGTR1;AGT
Arteriovenous hemangioma	3/38	0.4490582247519547	0.852161466086544	0	0	1.2211503236048358	0.9776562744406644	MAP2;BDNF;APOE
Bacterial Vaginosis	3/38	0.4490582247519547	0.851996956151006	0	0	1.2211503236048358	0.9776562744406644	CRH;MTHFR;MTA2
Comedone	3/38	0.4490582247519547	0.851832509720558	0	0	1.2211503236048358	0.9776562744406644	PARP1;S100A1;S100B
Lipoid nephrosis	3/38	0.4490582247519547	0.8516681267584353	0	0	1.2211503236048358	0.9776562744406644	HMBS;DYSF;SLC5A2
Mediastinal (Thymic) Large B-Cell Lymphoma	3/38	0.4490582247519547	0.8515038072279011	0	0	1.2211503236048358	0.9776562744406644	CIITA;REL;MAL
Milroy Disease	3/38	0.4490582247519547	0.8513395510922476	0	0	1.2211503236048358	0.9776562744406644	CRP;ABCB1;CDKN2A
Spastic gait	3/38	0.4490582247519547	0.8511753583147948	0	0	1.2211503236048358	0.9776562744406644	SPART;PLP1;ABCD1
Subfertility	3/38	0.4490582247519547	0.8510112288588915	0	0	1.2211503236048358	0.9776562744406644	MTHFR;OXT;POLG
Takayasu Arteritis	3/38	0.4490582247519547	0.8508471626879143	0	0	1.2211503236048358	0.9776562744406644	ACE;NOS2;MTHFR
Tented mouth	3/38	0.4490582247519547	0.8506831597652682	0	0	1.2211503236048358	0.9776562744406644	KCNJ6;PREPL;SLC25A46
Tented upper lip	3/38	0.4490582247519547	0.8505192200543865	0	0	1.2211503236048358	0.9776562744406644	KCNJ6;PREPL;SLC25A46
Tented upper lip vermilion	3/38	0.4490582247519547	0.8503553435187305	0	0	1.2211503236048358	0.9776562744406644	KCNJ6;PREPL;SLC25A46
Hypercalcemia	7/98	0.44932148054231796	0.8506899462088039	0	0	1.1048502927853276	0.8838986356656011	CDKN2B;MAX;SDHC;SDHD;VIM;SDHA;SDHB
bone destruction	6/83	0.4501797127377674	0.8521506580868217	0	0	1.1181617420959942	0.8924142949173097	CRP;BDNF;ABCC5;SIRT6;HMGB1;PPIA
Hay fever	6/83	0.4501797127377674	0.8519865620617711	0	0	1.1181617420959942	0.8924142949173097	HLA-DRB4;COX4I2;SLC3A2;DEXI;CLOCK;HLA-DQB1
Hyperparathyroidism, Primary	4/53	0.4506056513462807	0.8526284831404017	0	0	1.167388988603365	0.9305989688894146	TAT;KCNQ1;CD38;ADM
Turner Syndrome, Male	4/53	0.4506056513462807	0.8524643583120782	0	0	1.167388988603365	0.9305989688894146	SLC25A3;NF1;MARK2;SLC2A4RG
Hypophosphatemia	4/53	0.4506056513462807	0.8523002966572838	0	0	1.167388988603365	0.9305989688894146	PER2;SLC2A2;ENPP1;AQP2
Polycystic Kidney - body part	4/53	0.4506056513462807	0.852136298139551	0	0	1.167388988603365	0.9305989688894146	CPT2;EPO;REN;AQP1
Adenomatous polyp of colon	5/68	0.45071304016341857	0.8521754056802766	0	0	1.1373458896319548	0.906378709533525	PARP1;NOS2;OGG1;ODC1;BAG1
Alveolar rhabdomyosarcoma	5/68	0.45071304016341857	0.8520114942731445	0	0	1.1373458896319548	0.906378709533525	CDKN2A;PGP;SLC2A4;MET;RHD
Thin skin	5/68	0.45071304016341857	0.8518476459088611	0	0	1.1373458896319548	0.906378709533525	SLC2A10;LMNA;CPOX;SLC39A13;PDE8B
Prostatic Intraepithelial Neoplasias	12/174	0.45150396689272515	0.8531784246532786	0	0	1.066752006827213	0.8482503881732351	CDKN2A;ENTPD5;SLC43A1;LMNA;ENPP1;PIN1;TSPO;ANG;VIM;SIRT1;MET;TRPM4
Chromosome 12, 12p trisomy	1/9	0.4520842502878205	0.854110728917474	0	0	1.7186560109993985	1.3644181869504353	CD38
Dementia, familial Danish	1/9	0.4520842502878205	0.8539465715603882	0	0	1.7186560109993985	1.3644181869504353	PRNP
Dystonias, Sporadic	1/9	0.4520842502878205	0.8537824772922175	0	0	1.7186560109993985	1.3644181869504353	TBP
Early Childhood Epilepsy, Myoclonic	1/9	0.4520842502878205	0.8536184460765993	0	0	1.7186560109993985	1.3644181869504353	SCN1A
EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 1	1/9	0.4520842502878205	0.8534544778771993	0	0	1.7186560109993985	1.3644181869504353	HCN1
Gait, Scissors	1/9	0.4520842502878205	0.8532905726577107	0	0	1.7186560109993985	1.3644181869504353	AMPD2
Hereditary Sensory Autonomic Neuropathy, Type 2	1/9	0.4520842502878205	0.8531267303818548	0	0	1.7186560109993985	1.3644181869504353	NGF
Hyper-Immunoglobulin E Syndrome, Autosomal Dominant	1/9	0.4520842502878205	0.8529629510133806	0	0	1.7186560109993985	1.3644181869504353	MTA2
Hypoxia-Ischemia, Brain	1/9	0.4520842502878205	0.8527992345160652	0	0	1.7186560109993985	1.3644181869504353	NOS2
Leigh syndrome , French Canadian type	1/9	0.4520842502878205	0.8526355808537133	0	0	1.7186560109993985	1.3644181869504353	CPOX
Osteogenesis imperfecta, dominant perinatal lethal	1/9	0.4520842502878205	0.8524719899901573	0	0	1.7186560109993985	1.3644181869504353	PPIB
Pachyonychia Congenita, Jadassohn Lewandowsky Type	1/9	0.4520842502878205	0.8523084618892576	0	0	1.7186560109993985	1.3644181869504353	INS
Polyposis, Gastric	1/9	0.4520842502878205	0.8521449965149022	0	0	1.7186560109993985	1.3644181869504353	TREX1
Prostatic Cancer, Castration-Resistant	1/9	0.4520842502878205	0.8519815938310067	0	0	1.7186560109993985	1.3644181869504353	SLCO1B3
RETINAL NONATTACHMENT, NONSYNDROMIC CONGENITAL	1/9	0.4520842502878205	0.8518182538015145	0	0	1.7186560109993985	1.3644181869504353	NDP
SKIN/HAIR/EYE PIGMENTATION, VARIATION IN, 2 (disorder)	1/9	0.4520842502878205	0.8516549763903967	0	0	1.7186560109993985	1.3644181869504353	CDKN2A
Spastic paraplegia 4, autosomal dominant	1/9	0.4520842502878205	0.851491761561652	0	0	1.7186560109993985	1.3644181869504353	SLC30A6
Thyroid cancer, follicular	1/9	0.4520842502878205	0.8513286092793063	0	0	1.7186560109993985	1.3644181869504353	MINPP1
TIBIAL MUSCULAR DYSTROPHY, TARDIVE	1/9	0.4520842502878205	0.8511655195074137	0	0	1.7186560109993985	1.3644181869504353	MYH7
USHER SYNDROME, TYPE IB (disorder)	1/9	0.4520842502878205	0.8510024922100555	0	0	1.7186560109993985	1.3644181869504353	RPE
Abdominal wall muscle weakness	1/9	0.4520842502878205	0.8508395273513404	0	0	1.7186560109993985	1.3644181869504353	NF1
Abnormality of earlobe	1/9	0.4520842502878205	0.8506766248954049	0	0	1.7186560109993985	1.3644181869504353	ATP1A3
Abnormality of the intestine	1/9	0.4520842502878205	0.8505137848064126	0	0	1.7186560109993985	1.3644181869504353	SLC30A2
Acquired porencephaly	1/9	0.4520842502878205	0.8503510070485549	0	0	1.7186560109993985	1.3644181869504353	COL4A1
Acute Myeloid Leukemia with Myelodysplasia-Related Changes	1/9	0.4520842502878205	0.8501882915860505	0	0	1.7186560109993985	1.3644181869504353	EPO
Addicted to cocaine	1/9	0.4520842502878205	0.8500256383831452	0	0	1.7186560109993985	1.3644181869504353	PER2
Adult Soft Tissue Sarcoma	1/9	0.4520842502878205	0.8498630474041124	0	0	1.7186560109993985	1.3644181869504353	ABCB1
After-cataract	1/9	0.4520842502878205	0.8497005186132529	0	0	1.7186560109993985	1.3644181869504353	SLC22A3
AL-RAQAD SYNDROME	1/9	0.4520842502878205	0.8495380519748947	0	0	1.7186560109993985	1.3644181869504353	DCPS
Anemia of inadequate production	1/9	0.4520842502878205	0.8493756474533931	0	0	1.7186560109993985	1.3644181869504353	COX4I2
Atresia	1/9	0.4520842502878205	0.8492133050131306	0	0	1.7186560109993985	1.3644181869504353	AGTR2
Autosomal Dominant Emery-Dreifuss Muscular Dystrophy (disorder)	1/9	0.4520842502878205	0.849051024618517	0	0	1.7186560109993985	1.3644181869504353	LMNA
Axonal degeneration	1/9	0.4520842502878205	0.8488888062339892	0	0	1.7186560109993985	1.3644181869504353	GJB1
Benign Infantile Myoclonic Epilepsy	1/9	0.4520842502878205	0.8487266498240114	0	0	1.7186560109993985	1.3644181869504353	SCN1A
Bile Duct Diseases	1/9	0.4520842502878205	0.8485645553530748	0	0	1.7186560109993985	1.3644181869504353	ENPP1
Blushing	1/9	0.4520842502878205	0.8484025227856978	0	0	1.7186560109993985	1.3644181869504353	SLC6A4
Bone Sarcoma	1/9	0.4520842502878205	0.848240552086426	0	0	1.7186560109993985	1.3644181869504353	IDH1
Broad philtrum	1/9	0.4520842502878205	0.848078643219832	0	0	1.7186560109993985	1.3644181869504353	SMARCA2
Bronchial carcinoid	1/9	0.4520842502878205	0.8479167961505152	0	0	1.7186560109993985	1.3644181869504353	CDKN2A
Brooke-Spiegler syndrome	1/9	0.4520842502878205	0.8477550108431023	0	0	1.7186560109993985	1.3644181869504353	ODC1
Bruxism	1/9	0.4520842502878205	0.8475932872622471	0	0	1.7186560109993985	1.3644181869504353	ANK3
Buruli Ulcer	1/9	0.4520842502878205	0.8474316253726301	0	0	1.7186560109993985	1.3644181869504353	HPD
Capitate-hamate fusion	1/9	0.4520842502878205	0.8472700251389588	0	0	1.7186560109993985	1.3644181869504353	ATP7A
Carcinoid tumor of lung	1/9	0.4520842502878205	0.8471084865259675	0	0	1.7186560109993985	1.3644181869504353	LMNA
Carcinoma in situ of fallopian tube	1/9	0.4520842502878205	0.8469470094984177	0	0	1.7186560109993985	1.3644181869504353	CDKN2A
Carcinoma in situ of prostate	1/9	0.4520842502878205	0.8467855940210977	0	0	1.7186560109993985	1.3644181869504353	PIN1
Cardiovirus Infections	1/9	0.4520842502878205	0.8466242400588223	0	0	1.7186560109993985	1.3644181869504353	PDE12
Central hypoventilation	1/9	0.4520842502878205	0.8464629475764336	0	0	1.7186560109993985	1.3644181869504353	BDNF
Cerebral Thrombosis	1/9	0.4520842502878205	0.8463017165387999	0	0	1.7186560109993985	1.3644181869504353	APOE
Childhood nephrotic syndrome	1/9	0.4520842502878205	0.846140546910817	0	0	1.7186560109993985	1.3644181869504353	ABCB1
Childhood Onset Dystonias	1/9	0.4520842502878205	0.8459794386574067	0	0	1.7186560109993985	1.3644181869504353	GCH1
Childhood Renal Cell Carcinoma	1/9	0.4520842502878205	0.8458183917435179	0	0	1.7186560109993985	1.3644181869504353	RETN
Chronic fatigue	1/9	0.4520842502878205	0.8456574061341263	0	0	1.7186560109993985	1.3644181869504353	CDKN2A
Chronic periaortitis	1/9	0.4520842502878205	0.845496481794234	0	0	1.7186560109993985	1.3644181869504353	CRP
Cicatrization	1/9	0.4520842502878205	0.8453356186888697	0	0	1.7186560109993985	1.3644181869504353	MFN2
Cleft lip or lips	1/9	0.4520842502878205	0.8451748167830891	0	0	1.7186560109993985	1.3644181869504353	NSMF
Coagulation factor deficiency syndrome	1/9	0.4520842502878205	0.8450140760419741	0	0	1.7186560109993985	1.3644181869504353	ABCC6
Collagen-vascular disease	1/9	0.4520842502878205	0.8448533964306332	0	0	1.7186560109993985	1.3644181869504353	ENO1
Colorectal cancer recurrent	1/9	0.4520842502878205	0.8446927779142015	0	0	1.7186560109993985	1.3644181869504353	TYMS
Congenital cerebellar ataxia	1/9	0.4520842502878205	0.8445322204578406	0	0	1.7186560109993985	1.3644181869504353	ATP2B3
Congenital coloboma of iris	1/9	0.4520842502878205	0.8443717240267388	0	0	1.7186560109993985	1.3644181869504353	ABCB6
Congenital hypomyelinating neuropathy	1/9	0.4520842502878205	0.8442112885861105	0	0	1.7186560109993985	1.3644181869504353	RNMT
Congenital porencephaly	1/9	0.4520842502878205	0.8440509141011967	0	0	1.7186560109993985	1.3644181869504353	COL4A1
Coronary artery atheroma	1/9	0.4520842502878205	0.843890600537265	0	0	1.7186560109993985	1.3644181869504353	AGTR1
Cranial hyperostosis	1/9	0.4520842502878205	0.8437303478596088	0	0	1.7186560109993985	1.3644181869504353	CA2
Cranial nerve abnormality	1/9	0.4520842502878205	0.8435701560335485	0	0	1.7186560109993985	1.3644181869504353	SLC29A3
Cystadenofibroma	1/9	0.4520842502878205	0.8434100250244304	0	0	1.7186560109993985	1.3644181869504353	MET
Decreased calvarial ossification	1/9	0.4520842502878205	0.8432499547976275	0	0	1.7186560109993985	1.3644181869504353	LMNA
Decreased serum leptin	1/9	0.4520842502878205	0.8430899453185389	0	0	1.7186560109993985	1.3644181869504353	LMNA
Degeneration of the lateral corticospinal tracts	1/9	0.4520842502878205	0.8429299965525896	0	0	1.7186560109993985	1.3644181869504353	PLP1
Delayed eruption of permanent teeth	1/9	0.4520842502878205	0.8427701084652314	0	0	1.7186560109993985	1.3644181869504353	KCNJ2
Dilation of lateral ventricles	1/9	0.4520842502878205	0.8426102810219419	0	0	1.7186560109993985	1.3644181869504353	GCDH
Dyggve-Melchior-Clausen syndrome	1/9	0.4520842502878205	0.8424505141882251	0	0	1.7186560109993985	1.3644181869504353	HMGB1
Enlargement of skull bones	1/9	0.4520842502878205	0.8422908079296113	0	0	1.7186560109993985	1.3644181869504353	CA2
Enteritis due to specified virus	1/9	0.4520842502878205	0.8421311622116565	0	0	1.7186560109993985	1.3644181869504353	STX2
Erythema Infectiosum	1/9	0.4520842502878205	0.8419715769999431	0	0	1.7186560109993985	1.3644181869504353	IVNS1ABP
Excessive growth of skull bones	1/9	0.4520842502878205	0.8418120522600795	0	0	1.7186560109993985	1.3644181869504353	CA2
Failure of exfoliation of primary tooth	1/9	0.4520842502878205	0.8416525879577003	0	0	1.7186560109993985	1.3644181869504353	KCNJ2
Feeling powerless	1/9	0.4520842502878205	0.8414931840584658	0	0	1.7186560109993985	1.3644181869504353	NOS3
Fetal Diseases	1/9	0.4520842502878205	0.8413338405280628	0	0	1.7186560109993985	1.3644181869504353	BPI
Flavivirus Infections	1/9	0.4520842502878205	0.8411745573322037	0	0	1.7186560109993985	1.3644181869504353	EIF2AK3
Functional intestinal obstruction	1/9	0.4520842502878205	0.8410153344366269	0	0	1.7186560109993985	1.3644181869504353	CDKN2A
Gastric Carcinoid Tumor	1/9	0.4520842502878205	0.8408561718070968	0	0	1.7186560109993985	1.3644181869504353	KCNQ1
Glutaric aciduria	1/9	0.4520842502878205	0.8406970694094039	0	0	1.7186560109993985	1.3644181869504353	GCDH
Gluten sensitivity	1/9	0.4520842502878205	0.8405380272093643	0	0	1.7186560109993985	1.3644181869504353	HLA-DQA1
Gram-Negative Bacterial Infections	1/9	0.4520842502878205	0.84037904517282	0	0	1.7186560109993985	1.3644181869504353	CRP
Hepatopulmonary Syndrome	1/9	0.4520842502878205	0.8402201232656391	0	0	1.7186560109993985	1.3644181869504353	NOS3
Horizontal eyebrow	1/9	0.4520842502878205	0.8400612614537152	0	0	1.7186560109993985	1.3644181869504353	GABRD
Hyperactive renin-angiotensin system	1/9	0.4520842502878205	0.8399024597029678	0	0	1.7186560109993985	1.3644181869504353	KCNJ1
Hypertrophy of cranial bones	1/9	0.4520842502878205	0.8397437179793422	0	0	1.7186560109993985	1.3644181869504353	CA2
Hypomenorrhea	1/9	0.4520842502878205	0.8395850362488094	0	0	1.7186560109993985	1.3644181869504353	CLOCK
Hypopharyngeal Cancer	1/9	0.4520842502878205	0.8394264144773663	0	0	1.7186560109993985	1.3644181869504353	CDKN2A
Idiopathic Myoclonic Epilepsy	1/9	0.4520842502878205	0.8392678526310351	0	0	1.7186560109993985	1.3644181869504353	SCN1A
Ileal Pouches	1/9	0.4520842502878205	0.839109350675864	0	0	1.7186560109993985	1.3644181869504353	NOS2
Increased plasma renin activity	1/9	0.4520842502878205	0.8389509085779266	0	0	1.7186560109993985	1.3644181869504353	KCNJ1
Infantile encephalopathy	1/9	0.4520842502878205	0.8387925263033226	0	0	1.7186560109993985	1.3644181869504353	GCDH
Left sided colitis	1/9	0.4520842502878205	0.8386342038181767	0	0	1.7186560109993985	1.3644181869504353	ABCC4
LOW DENSITY LIPOPROTEIN CHOLESTEROL LEVEL QUANTITATIVE TRAIT LOCUS 2	1/9	0.4520842502878205	0.8384759410886393	0	0	1.7186560109993985	1.3644181869504353	APOE
Maladaptive behavior associated with physical illness	1/9	0.4520842502878205	0.8383177380808867	0	0	1.7186560109993985	1.3644181869504353	REN
Malignant epithelioma	1/9	0.4520842502878205	0.8381595947611205	0	0	1.7186560109993985	1.3644181869504353	SCD
Microphthalmia associated with colobomatous cyst	1/9	0.4520842502878205	0.8380015110955676	0	0	1.7186560109993985	1.3644181869504353	ABCB6
Myotubular (centronuclear) myopathy	1/9	0.4520842502878205	0.8378434870504808	0	0	1.7186560109993985	1.3644181869504353	LMNA
Nasal congestion (finding)	1/9	0.4520842502878205	0.8376855225921379	0	0	1.7186560109993985	1.3644181869504353	DDC
neurological disability	1/9	0.4520842502878205	0.8375276176868426	0	0	1.7186560109993985	1.3644181869504353	OPA1
Nonketotic hypoglycemia	1/9	0.4520842502878205	0.8373697723009235	0	0	1.7186560109993985	1.3644181869504353	CPT2
Nose Diseases	1/9	0.4520842502878205	0.8372119864007348	0	0	1.7186560109993985	1.3644181869504353	CRP
Ocular Cicatricial Pemphigoid	1/9	0.4520842502878205	0.8370542599526563	0	0	1.7186560109993985	1.3644181869504353	HLA-DQB1
Organ dysfunction syndrome	1/9	0.4520842502878205	0.8368965929230928	0	0	1.7186560109993985	1.3644181869504353	LBP
Pitt-Rogers-Danks Syndrome	1/9	0.4520842502878205	0.8367389852784746	0	0	1.7186560109993985	1.3644181869504353	CPLX1
