Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Elevated total bilirubin	1/7	0.39403009490213153	0.6754801626893683	0	0	2.0688941760628943	1.9268190536896703	PRKCSH
Embryonal nuclear cataract (disorder)	1/7	0.39403009490213153	0.6753623600799004	0	0	2.0688941760628943	1.9268190536896703	WFS1
Endotoxic shock	1/7	0.39403009490213153	0.6752445985524235	0	0	2.0688941760628943	1.9268190536896703	HLA-DRA
Epidermolysis bullosa inversa dystrophica	1/7	0.39403009490213153	0.6751268780854512	0	0	2.0688941760628943	1.9268190536896703	ITGB4
Extravasation of Contrast Media	1/7	0.39403009490213153	0.6750091986575124	0	0	2.0688941760628943	1.9268190536896703	KNG1
Extravasation of Diagnostic and Therapeutic Materials	1/7	0.39403009490213153	0.6748915602471504	0	0	2.0688941760628943	1.9268190536896703	KNG1
Extravascular Hemolysis	1/7	0.39403009490213153	0.6747739628329236	0	0	2.0688941760628943	1.9268190536896703	SLC40A1
Familial Motor Neuron Disease	1/7	0.39403009490213153	0.6746564063934056	0	0	2.0688941760628943	1.9268190536896703	PNPLA6
Familial ventricular tachycardia	1/7	0.39403009490213153	0.6745388909071849	0	0	2.0688941760628943	1.9268190536896703	GNAI2
Fenestration (morphologic abnormality)	1/7	0.39403009490213153	0.6744214163528646	0	0	2.0688941760628943	1.9268190536896703	PRKCSH
Fibrosis of bile duct	1/7	0.39403009490213153	0.674303982709063	0	0	2.0688941760628943	1.9268190536896703	ABCB4
Flat Ductal Epithelial Atypia of the Breast	1/7	0.39403009490213153	0.674186589954413	0	0	2.0688941760628943	1.9268190536896703	PIK3CA
Flat forehead	1/7	0.39403009490213153	0.6740692380675628	0	0	2.0688941760628943	1.9268190536896703	LRP5
Gastrointestinal infection	1/7	0.39403009490213153	0.6739519270271752	0	0	2.0688941760628943	1.9268190536896703	NFKBIA
Gastrointestinal polyps	1/7	0.39403009490213153	0.6738346568119277	0	0	2.0688941760628943	1.9268190536896703	GNAS
Generalized amyloid deposition	1/7	0.39403009490213153	0.673717427400513	0	0	2.0688941760628943	1.9268190536896703	APOA1
GIANT AXONAL NEUROPATHY 1	1/7	0.39403009490213153	0.6736002387716383	0	0	2.0688941760628943	1.9268190536896703	PRPH
Hardened artery wall	1/7	0.39403009490213153	0.6734830909040258	0	0	2.0688941760628943	1.9268190536896703	ERCC2
Hemangioma of liver	1/7	0.39403009490213153	0.6733659837764125	0	0	2.0688941760628943	1.9268190536896703	GOLM1
Hemoglobin increased	1/7	0.39403009490213153	0.6732489173675501	0	0	2.0688941760628943	1.9268190536896703	SH2B3
Hemoglobin M Disease	1/7	0.39403009490213153	0.6731318916562052	0	0	2.0688941760628943	1.9268190536896703	HBA1
Hemolysis (disorder)	1/7	0.39403009490213153	0.6730149066211589	0	0	2.0688941760628943	1.9268190536896703	SLC40A1
Hemorrhagic colitis	1/7	0.39403009490213153	0.6728979622412073	0	0	2.0688941760628943	1.9268190536896703	CFH
Hepatitis B and hepatitis C	1/7	0.39403009490213153	0.6727810584951613	0	0	2.0688941760628943	1.9268190536896703	MBL2
Hepatorenal Syndrome	1/7	0.39403009490213153	0.6726641953618462	0	0	2.0688941760628943	1.9268190536896703	TLR4
Hereditary Paraganglioma-Pheochromocytoma Syndrome	1/7	0.39403009490213153	0.6725473728201022	0	0	2.0688941760628943	1.9268190536896703	TMEM127
Hirschsprung disease 1	1/7	0.39403009490213153	0.6724305908487842	0	0	2.0688941760628943	1.9268190536896703	POLR2F
Hypodysfibrinogenemia	1/7	0.39403009490213153	0.6723138494267619	0	0	2.0688941760628943	1.9268190536896703	FGG
Hypogeusia	1/7	0.39403009490213153	0.6721971485329193	0	0	2.0688941760628943	1.9268190536896703	SLC39A4
Hypokalemic metabolic alkalosis	1/7	0.39403009490213153	0.6720804881461556	0	0	2.0688941760628943	1.9268190536896703	KCNJ1
Hypopharyngeal Neoplasms	1/7	0.39403009490213153	0.6719638682453841	0	0	2.0688941760628943	1.9268190536896703	GNAS
Hypoplasia of muscle	1/7	0.39403009490213153	0.671847288809533	0	0	2.0688941760628943	1.9268190536896703	MAP3K7
Hypoplastic superior helix	1/7	0.39403009490213153	0.6717307498175453	0	0	2.0688941760628943	1.9268190536896703	GNAI3
Hypothalamic Dysfunction Syndromes	1/7	0.39403009490213153	0.6716142512483781	0	0	2.0688941760628943	1.9268190536896703	APP
Idiopathic osteoporosis	1/7	0.39403009490213153	0.6714977930810038	0	0	2.0688941760628943	1.9268190536896703	LRP5
IgE-mediated allergic asthma	1/7	0.39403009490213153	0.6713813752944086	0	0	2.0688941760628943	1.9268190536896703	HLA-DRB1
impaired motor coordination	1/7	0.39403009490213153	0.6712649978675937	0	0	2.0688941760628943	1.9268190536896703	ST3GAL2
Incontinence	1/7	0.39403009490213153	0.6711486607795751	0	0	2.0688941760628943	1.9268190536896703	IL6
Increased megakaryocyte count	1/7	0.39403009490213153	0.6710323640093828	0	0	2.0688941760628943	1.9268190536896703	SH2B3
Increased vertebral height	1/7	0.39403009490213153	0.6709161075360618	0	0	2.0688941760628943	1.9268190536896703	CUL7
Infectious colitis	1/7	0.39403009490213153	0.6707998913386711	0	0	2.0688941760628943	1.9268190536896703	PPARG
Intraocular Lymphoma	1/7	0.39403009490213153	0.6706837153962848	0	0	2.0688941760628943	1.9268190536896703	IL10
Jackknife Seizures	1/7	0.39403009490213153	0.6705675796879911	0	0	2.0688941760628943	1.9268190536896703	TSC2
Leukocyte-Adhesion Deficiency Syndrome	1/7	0.39403009490213153	0.6704514841928928	0	0	2.0688941760628943	1.9268190536896703	ITGB2
Limb dysmetria	1/7	0.39403009490213153	0.6703354288901071	0	0	2.0688941760628943	1.9268190536896703	GBA2
Loose stool	1/7	0.39403009490213153	0.6702194137587657	0	0	2.0688941760628943	1.9268190536896703	IL1B
Macroprolactinoma	1/7	0.39403009490213153	0.6701034387780149	0	0	2.0688941760628943	1.9268190536896703	MEN1
Macropsia	1/7	0.39403009490213153	0.6699875039270153	0	0	2.0688941760628943	1.9268190536896703	CLN6
Medullary sponge kidney disease	1/7	0.39403009490213153	0.6698716091849418	0	0	2.0688941760628943	1.9268190536896703	RPGRIP1L
Microalbuminuric diabetic nephropathy	1/7	0.39403009490213153	0.6697557545309838	0	0	2.0688941760628943	1.9268190536896703	ADIPOQ
Micropsia	1/7	0.39403009490213153	0.6696399399443452	0	0	2.0688941760628943	1.9268190536896703	CLN6
MINICORE MYOPATHY WITH EXTERNAL OPHTHALMOPLEGIA (disorder)	1/7	0.39403009490213153	0.6695241654042442	0	0	2.0688941760628943	1.9268190536896703	SELENON
Moderate obesity	1/7	0.39403009490213153	0.6694084308899133	0	0	2.0688941760628943	1.9268190536896703	IL6
Molluscoid pseudotumors	1/7	0.39403009490213153	0.6692927363805995	0	0	2.0688941760628943	1.9268190536896703	ZNF469
MPS III C	1/7	0.39403009490213153	0.6691770818555639	0	0	2.0688941760628943	1.9268190536896703	EXTL2
Multiple fibrofolliculomas	1/7	0.39403009490213153	0.6690614672940823	0	0	2.0688941760628943	1.9268190536896703	FNIP1
Multiple pancreatic cysts	1/7	0.39403009490213153	0.6689458926754446	0	0	2.0688941760628943	1.9268190536896703	NPHP3
Myeloid hyperplasia	1/7	0.39403009490213153	0.6688303579789548	0	0	2.0688941760628943	1.9268190536896703	POFUT1
Myxoid transformation of mitral valve	1/7	0.39403009490213153	0.6687148631839317	0	0	2.0688941760628943	1.9268190536896703	TGFB2
Myxoinflammatory fibroblastic sarcoma	1/7	0.39403009490213153	0.668599408269708	0	0	2.0688941760628943	1.9268190536896703	TGFBR3
Nance-Horan syndrome	1/7	0.39403009490213153	0.6684839932156307	0	0	2.0688941760628943	1.9268190536896703	ITGB6
Narrow foramen obturatorium	1/7	0.39403009490213153	0.6683686180010612	0	0	2.0688941760628943	1.9268190536896703	HLA-DRB1
Neoplasm of skeletal system	1/7	0.39403009490213153	0.6682532826053751	0	0	2.0688941760628943	1.9268190536896703	KRAS
Neuroborreliosis	1/7	0.39403009490213153	0.6681379870079621	0	0	2.0688941760628943	1.9268190536896703	CFH
Neurofibromatosis-Noonan syndrome	1/7	0.39403009490213153	0.6680227311882264	0	0	2.0688941760628943	1.9268190536896703	MAP2K2
Neuronal heterotopia	1/7	0.39403009490213153	0.6679075151255861	0	0	2.0688941760628943	1.9268190536896703	CELSR2
Nodding spasm	1/7	0.39403009490213153	0.6677923387994738	0	0	2.0688941760628943	1.9268190536896703	TSC2
Non-small cell lung cancer stage III	1/7	0.39403009490213153	0.6676772021893359	0	0	2.0688941760628943	1.9268190536896703	KRAS
NOONAN SYNDROME 3	1/7	0.39403009490213153	0.6675621052746334	0	0	2.0688941760628943	1.9268190536896703	KRAS
Normochromic anemia	1/7	0.39403009490213153	0.6674470480348412	0	0	2.0688941760628943	1.9268190536896703	LCAT
Normocytic anemia	1/7	0.39403009490213153	0.6673320304494483	0	0	2.0688941760628943	1.9268190536896703	MYD88
Nose symptoms	1/7	0.39403009490213153	0.667217052497958	0	0	2.0688941760628943	1.9268190536896703	IL6
Oculocutaneous albinism type 2	1/7	0.39403009490213153	0.6671021141598877	0	0	2.0688941760628943	1.9268190536896703	SLC45A2
Oedema auricular	1/7	0.39403009490213153	0.6669872154147689	0	0	2.0688941760628943	1.9268190536896703	PPARA
Opioid withdrawal	1/7	0.39403009490213153	0.6668723562421471	0	0	2.0688941760628943	1.9268190536896703	MAPK3
Oromandibular dystonia	1/7	0.39403009490213153	0.666757536621582	0	0	2.0688941760628943	1.9268190536896703	SLC39A14
OTOFACIOCERVICAL SYNDROME 1	1/7	0.39403009490213153	0.6666427565326474	0	0	2.0688941760628943	1.9268190536896703	CDH1
Ovarian clear cell carcinoma	1/7	0.39403009490213153	0.6665280159549309	0	0	2.0688941760628943	1.9268190536896703	STK3
ovarian serous tumor	1/7	0.39403009490213153	0.6664133148680345	0	0	2.0688941760628943	1.9268190536896703	TSC2
Overriding aorta	1/7	0.39403009490213153	0.6662986532515741	0	0	2.0688941760628943	1.9268190536896703	TGFB1
Pancreatic Intraepithelial Neoplasia-3	1/7	0.39403009490213153	0.6661840310851795	0	0	2.0688941760628943	1.9268190536896703	CDKN2A
Papillary cystic tumor	1/7	0.39403009490213153	0.6660694483484948	0	0	2.0688941760628943	1.9268190536896703	CDH1
Parapsoriasis en Plaques	1/7	0.39403009490213153	0.6659549050211777	0	0	2.0688941760628943	1.9268190536896703	ITGB2
Patellar clonus	1/7	0.39403009490213153	0.6658404010829003	0	0	2.0688941760628943	1.9268190536896703	GBA2
Pediatric follicular lymphoma	1/7	0.39403009490213153	0.6657259365133485	0	0	2.0688941760628943	1.9268190536896703	MAPK1
Periampullary Adenocarcinoma	1/7	0.39403009490213153	0.6656115112922222	0	0	2.0688941760628943	1.9268190536896703	KRAS
Peritoneal dissemination	1/7	0.39403009490213153	0.665497125399235	0	0	2.0688941760628943	1.9268190536896703	KRAS
Philadelphia chromosome negative chronic myelogenous leukemia	1/7	0.39403009490213153	0.6653827788141149	0	0	2.0688941760628943	1.9268190536896703	MTTP
polyp benign	1/7	0.39403009490213153	0.6652684715166034	0	0	2.0688941760628943	1.9268190536896703	STK11
Postaxial polydactyly type A	1/7	0.39403009490213153	0.6651542034864563	0	0	2.0688941760628943	1.9268190536896703	ZNF141
Postpartum Thyroiditis	1/7	0.39403009490213153	0.665039974703443	0	0	2.0688941760628943	1.9268190536896703	CFB
Primary osteoporosis	1/7	0.39403009490213153	0.6649257851473469	0	0	2.0688941760628943	1.9268190536896703	LRP5
Primary ulcer of intestine	1/7	0.39403009490213153	0.6648116347979655	0	0	2.0688941760628943	1.9268190536896703	GH1
Prolinuria	1/7	0.39403009490213153	0.6646975236351096	0	0	2.0688941760628943	1.9268190536896703	SLC36A2
Prominent antihelix	1/7	0.39403009490213153	0.6645834516386045	0	0	2.0688941760628943	1.9268190536896703	EVC2
Pycnodysostosis	1/7	0.39403009490213153	0.664469418788289	0	0	2.0688941760628943	1.9268190536896703	GH1
Rheumatic mitral stenosis	1/7	0.39403009490213153	0.6643554250640159	0	0	2.0688941760628943	1.9268190536896703	HLA-DQA1
Rippling muscle disease	1/7	0.39403009490213153	0.6642414704456515	0	0	2.0688941760628943	1.9268190536896703	DYSF
Scar Tissue	1/7	0.39403009490213153	0.6641275549130764	0	0	2.0688941760628943	1.9268190536896703	IKBKG
Scarlet Fever	1/7	0.39403009490213153	0.6640136784461846	0	0	2.0688941760628943	1.9268190536896703	GALNS
Sclerosteosis	1/7	0.39403009490213153	0.663899841024884	0	0	2.0688941760628943	1.9268190536896703	LRP5
Scott Syndrome	1/7	0.39403009490213153	0.6637860426290965	0	0	2.0688941760628943	1.9268190536896703	ABCB4
Scrapie	1/7	0.39403009490213153	0.6636722832387573	0	0	2.0688941760628943	1.9268190536896703	ATF6
Senile sclerosis of aortic cusp	1/7	0.39403009490213153	0.6635585628338158	0	0	2.0688941760628943	1.9268190536896703	SPP1
Short cord	1/7	0.39403009490213153	0.6634448813942347	0	0	2.0688941760628943	1.9268190536896703	LMNA
Short rib dysplasia	1/7	0.39403009490213153	0.6633312388999911	0	0	2.0688941760628943	1.9268190536896703	KPNA4
Social Anhedonia	1/7	0.39403009490213153	0.6632176353310753	0	0	2.0688941760628943	1.9268190536896703	ARRB1
SOLITARY MEDIAN MAXILLARY CENTRAL INCISOR	1/7	0.39403009490213153	0.6631040706674912	0	0	2.0688941760628943	1.9268190536896703	EVC2
spasmus nutans	1/7	0.39403009490213153	0.6629905448892567	0	0	2.0688941760628943	1.9268190536896703	TSC2
Spinocerebellar Ataxia 10	1/7	0.39403009490213153	0.6628770579764034	0	0	2.0688941760628943	1.9268190536896703	BEAN1
STOMATOCYTOSIS I	1/7	0.39403009490213153	0.6627636099089763	0	0	2.0688941760628943	1.9268190536896703	SLC4A1
Subcortical cerebral atrophy	1/7	0.39403009490213153	0.6626502006670343	0	0	2.0688941760628943	1.9268190536896703	KRAS
Subglottic stenosis	1/7	0.39403009490213153	0.6625368302306499	0	0	2.0688941760628943	1.9268190536896703	MAP3K7
Synovial osteochondromatosis	1/7	0.39403009490213153	0.6624234985799091	0	0	2.0688941760628943	1.9268190536896703	TGFB3
Thick rib	1/7	0.39403009490213153	0.6623102056949116	0	0	2.0688941760628943	1.9268190536896703	GLB1
Thickened cortex of long bones	1/7	0.39403009490213153	0.662196951555771	0	0	2.0688941760628943	1.9268190536896703	LRP5
Thymic Carcinoid Tumor	1/7	0.39403009490213153	0.6620837361426138	0	0	2.0688941760628943	1.9268190536896703	GHSR
Thyroid Dyshormonogenesis 1	1/7	0.39403009490213153	0.6619705594355809	0	0	2.0688941760628943	1.9268190536896703	TG
Thyroid Hypoplasia	1/7	0.39403009490213153	0.6618574214148263	0	0	2.0688941760628943	1.9268190536896703	SLC26A4
Transitional cell carcinoma in situ	1/7	0.39403009490213153	0.6617443220605175	0	0	2.0688941760628943	1.9268190536896703	CDKN2A
Tricho-dento-osseous syndrome (disorder)	1/7	0.39403009490213153	0.6616312613528359	0	0	2.0688941760628943	1.9268190536896703	ACVRL1
Type 1 fibers relatively smaller than type 2 fibers	1/7	0.39403009490213153	0.6615182392719762	0	0	2.0688941760628943	1.9268190536896703	SELENON
Uncoordinated limb movement	1/7	0.39403009490213153	0.6614052557981466	0	0	2.0688941760628943	1.9268190536896703	GBA2
Usher syndrome type 2	1/7	0.39403009490213153	0.661292310911569	0	0	2.0688941760628943	1.9268190536896703	USH2A
Vascular ring	1/7	0.39403009490213153	0.6611794045924788	0	0	2.0688941760628943	1.9268190536896703	PIK3R2
Viral gastroenteritis due to Rotavirus	1/7	0.39403009490213153	0.6610665368211247	0	0	2.0688941760628943	1.9268190536896703	FUT2
Vision Disability	1/7	0.39403009490213153	0.660953707577769	0	0	2.0688941760628943	1.9268190536896703	CLN6
Vision Disorders	1/7	0.39403009490213153	0.6608409168426874	0	0	2.0688941760628943	1.9268190536896703	CLN6
Widened metatarsal shaft	1/7	0.39403009490213153	0.6607281645961693	0	0	2.0688941760628943	1.9268190536896703	FBN1
X-Linked Infantile Nystagmus	1/7	0.39403009490213153	0.6606154508185174	0	0	2.0688941760628943	1.9268190536896703	FRMD7
Contact Dermatitis	7/87	0.3948284033179933	0.6618409598855941	0	0	1.1652392485871474	1.0828615301498017	IL10;GLB1;IL1B;IL18;CCL2;PI3;TLR4
Mean corpuscular hemoglobin concentration determination	8/101	0.3971761247167971	0.6656628502245365	0	0	1.147109642173486	1.059212890746168	HBS1L;SLC25A37;TFR2;HFE;EHBP1L1;SLC40A1;PRKAG2;SH2B3
Sleep disturbances	8/101	0.3971761247167971	0.6655493527223669	0	0	1.147109642173486	1.059212890746168	BSCL2;IL6;KCNJ11;MTNR1B;IL1B;APOE;HLA-DQB2;HLA-DQB1
Xeroderma Pigmentosum	8/101	0.3971761247167971	0.665435893916925	0	0	1.147109642173486	1.059212890746168	BRIP1;MAPK8;CDKN2A;XRCC2;XRCC3;ERCC2;XYLT2;GTF2H1
Anaplasia	21/283	0.39835380000384135	0.667295235458966	0	0	1.0746552787323163	0.9891285415995377	ACVRL1;APP;FOXC2;TGFB1;CDKN2A;TGFA;ICAM1;MMP12;GJB2;HHEX;PIK3CA;B3GNT6;CDH1;HNF4A;IL1B;SPP1;MAPK1;CCL2;PPARG;KPNA2;NFE2L2
Androgenetic Alopecia	5/60	0.4000328751436768	0.6699937111302072	0	0	1.2068549360366883	1.1057308078592807	GHR;ABCC2;TGFB1;CDKN2A;NFE2L2
Cerebral calcification	5/60	0.4000328751436768	0.6698795530604968	0	0	1.2068549360366883	1.1057308078592807	APP;ERCC2;TSC2;KRAS;CTSC
Post-Traumatic Osteoporosis	5/60	0.4000328751436768	0.6697654338862106	0	0	1.2068549360366883	1.1057308078592807	IL6;GPX1;TGFB1;LRP5;RAB7B
Foramen Ovale, Patent	3/33	0.4009345233728128	0.6711607044299105	0	0	1.3165690211309329	1.2032876681815758	G6PC3;LTBP4;MAP3K7
Ataxic	3/33	0.4009345233728128	0.6710464059448237	0	0	1.3165690211309329	1.2032876681815758	IGFBP1;PEX10;VLDLR
Childhood T Acute Lymphoblastic Leukemia	3/33	0.4009345233728128	0.6709321463831099	0	0	1.3165690211309329	1.2032876681815758	CDKN2B;CDKN2A;MUL1
Chronic Airflow Obstruction	3/33	0.4009345233728128	0.6708179257248901	0	0	1.3165690211309329	1.2032876681815758	IL6;TGFB1;CXCL2
Congenital adrenal hyperplasia due to 21 hydroxylase deficiency	3/33	0.4009345233728128	0.6707037439502986	0	0	1.3165690211309329	1.2032876681815758	C4B;HLA-B;GGN
Craniopharyngioma	3/33	0.4009345233728128	0.6705896010394834	0	0	1.3165690211309329	1.2032876681815758	GHR;IL6;LGALS1
Disproportionate short-limb short stature	3/33	0.4009345233728128	0.6704754969726059	0	0	1.3165690211309329	1.2032876681815758	SLC35D1;B3GLCT;HSPG2
Epithelial hyperplasia	3/33	0.4009345233728128	0.6703614317298409	0	0	1.3165690211309329	1.2032876681815758	IL10;RAG2;NFE2L2
Oral cleft	3/33	0.4009345233728128	0.6702474052913768	0	0	1.3165690211309329	1.2032876681815758	IKBKG;TGFBR1;TGFBR2
Primary Lesion	3/33	0.4009345233728128	0.6701334176374157	0	0	1.3165690211309329	1.2032876681815758	IL10;CDKN2A;EIF3A
Soluble Interleukin 6 Receptor Measurement	3/33	0.4009345233728128	0.6700194687481729	0	0	1.3165690211309329	1.2032876681815758	SLC30A6;IL18;NLRC4
Thick eyebrow	6/74	0.4039197817711046	0.6748935082023829	0	0	1.174237235062724	1.0644918261844825	SLC35A2;EXT1;CUL7;FUCA1;VPS13B;MAP3K7
5,10-Methylenetetrahydrofolate reductase deficiency	2/20	0.406339044524007	0.678820351790233	0	0	1.4482259232440262	1.3042250294502726	IL1B;XRCC3
Amino Acid Metabolism, Inborn Errors	2/20	0.406339044524007	0.6787049846332326	0	0	1.4482259232440262	1.3042250294502726	SLC7A7;EIF2AK4
Asthma, Aspirin-Induced	2/20	0.406339044524007	0.6785896566834224	0	0	1.4482259232440262	1.3042250294502726	NLRP3;HLA-DRB1
ATAXIA, EARLY-ONSET, WITH OCULOMOTOR APRAXIA AND HYPOALBUMINEMIA	2/20	0.406339044524007	0.678474367920819	0	0	1.4482259232440262	1.3042250294502726	NRF1;NFE2L2
Primary Cutaneous Diffuse Large B-Cell Lymphoma, Leg Type	2/20	0.406339044524007	0.6783591183254528	0	0	1.4482259232440262	1.3042250294502726	CDKN2A;MYD88
Thymoma, type C	2/20	0.406339044524007	0.6782439078773677	0	0	1.4482259232440262	1.3042250294502726	CDKN2A;KRAS
Abnormal nasal morphology	2/20	0.406339044524007	0.678128736556621	0	0	1.4482259232440262	1.3042250294502726	ERCC2;PIK3R2
Accessory nipple	2/20	0.406339044524007	0.6780136043432836	0	0	1.4482259232440262	1.3042250294502726	KLHL7;IKBKG
Acute Kidney Tubular Necrosis	2/20	0.406339044524007	0.6778985112174403	0	0	1.4482259232440262	1.3042250294502726	FABP1;PPARA
Amebic colitis	2/20	0.406339044524007	0.6777834571591889	0	0	1.4482259232440262	1.3042250294502726	IL1B;HLA-DRB1
Aplasia/Hypoplasia of the iris	2/20	0.406339044524007	0.6776684421486409	0	0	1.4482259232440262	1.3042250294502726	RPGRIP1;RPGRIP1L
Autoimmune pancreatitis	2/20	0.406339044524007	0.6775534661659214	0	0	1.4482259232440262	1.3042250294502726	IL10;HLA-DRB1
Carcinoma ex pleomorphic adenoma	2/20	0.406339044524007	0.6774385291911689	0	0	1.4482259232440262	1.3042250294502726	IL6;CDKN2A
Central hypothyroidism	2/20	0.406339044524007	0.6773236312045354	0	0	1.4482259232440262	1.3042250294502726	GH1;SLC30A10
Hypernatremia	2/20	0.406339044524007	0.6772087721861864	0	0	1.4482259232440262	1.3042250294502726	GH1;ADD1
Hypophosphatemic Rickets	2/20	0.406339044524007	0.6770939521163005	0	0	1.4482259232440262	1.3042250294502726	HNF4A;KRAS
Hypoplasia of iris	2/20	0.406339044524007	0.6769791709750704	0	0	1.4482259232440262	1.3042250294502726	PIK3R1;FBN1
Intrinsic asthma	2/20	0.406339044524007	0.6768644287427018	0	0	1.4482259232440262	1.3042250294502726	IL10;HLA-DRB1
Leukaemia recurrent	2/20	0.406339044524007	0.6767497253994138	0	0	1.4482259232440262	1.3042250294502726	HLA-B;MLH1
malignant neoplasm of breast staging	2/20	0.406339044524007	0.6766350609254389	0	0	1.4482259232440262	1.3042250294502726	BECN1;BRCA2
Multiple System Atrophy	2/20	0.406339044524007	0.6765204353010233	0	0	1.4482259232440262	1.3042250294502726	ELOVL7;ICAM1
Other Creutzfeldt-Jakob disease	2/20	0.406339044524007	0.6764058485064263	0	0	1.4482259232440262	1.3042250294502726	GH1;MUL1
Perineurioma	2/20	0.406339044524007	0.6762913005219205	0	0	1.4482259232440262	1.3042250294502726	CDKN2A;NF2
Peyronie Disease	2/20	0.406339044524007	0.6761767913277922	0	0	1.4482259232440262	1.3042250294502726	TGFB1;CCL2
PITUITARY DWARFISM I	2/20	0.406339044524007	0.6760623209043407	0	0	1.4482259232440262	1.3042250294502726	GH1;BRCA2
Prune Belly Syndrome	2/20	0.406339044524007	0.6759478892318789	0	0	1.4482259232440262	1.3042250294502726	HLA-B;SLC3A2
Renal glomerular fibrosis	2/20	0.406339044524007	0.6758334962907329	0	0	1.4482259232440262	1.3042250294502726	ITGB4;TMEM127
Rokitansky Kuster Hauser syndrome	2/20	0.406339044524007	0.6757191420612421	0	0	1.4482259232440262	1.3042250294502726	GALT;HNF1B
Soft skin	2/20	0.406339044524007	0.6756048265237592	0	0	1.4482259232440262	1.3042250294502726	MLXIPL;ZNF469
Thoracic hypoplasia	2/20	0.406339044524007	0.6754905496586503	0	0	1.4482259232440262	1.3042250294502726	GBA;HSPG2
Triangular head shape	2/20	0.406339044524007	0.6753763114462947	0	0	1.4482259232440262	1.3042250294502726	RB1;KLHL7
Velvety skin	2/20	0.406339044524007	0.675262111867085	0	0	1.4482259232440262	1.3042250294502726	MLXIPL;ZNF469
Wedge shaped head	2/20	0.406339044524007	0.675147950901427	0	0	1.4482259232440262	1.3042250294502726	RB1;KLHL7
Retroviridae Infections	7/88	0.40634708806709036	0.6750471909268703	0	0	1.1519978934895663	1.037428924224292	IKBKB;STK11;IL6;IL1B;MTTP;TBC1D9;ATG5
Childhood Acute Myeloid Leukemia	8/102	0.4078666592213665	0.6774570773749519	0	0	1.1358634692110008	1.0186593671851867	IL6;ERCC2;TBC1D9;KRAS;ITGAL;IL2RG;TLR4;TLR2
Precursor B-Cell Lymphoblastic Leukemia-Lymphoma	8/102	0.4078666592213665	0.6773426033841822	0	0	1.1358634692110008	1.0186593671851867	LGALS3;XBP1;CDKN2B;TGFB1;CDKN2A;INSR;IL1B;SLC3A2
Organic Mental Disorders, Substance-Induced	9/116	0.4087841714065908	0.678751619628987	0	0	1.1236235611376064	1.0051576374492717	SLC45A2;KLF12;CNR1;INSR;SLC10A2;SLC2A13;PCDH15;CDH13;LDLRAD3
Prescription Drug Abuse	9/116	0.4087841714065908	0.6786369656391849	0	0	1.1236235611376064	1.0051576374492717	SLC45A2;KLF12;CNR1;INSR;SLC10A2;SLC2A13;PCDH15;CDH13;LDLRAD3
Hand deformities	4/47	0.4095015577423726	0.6797131074973887	0	0	1.2325327006332136	1.1004231552043018	GNPTG;ATP7B;ALMS1;PNPLA6
Severe congenital neutropenia	4/47	0.4095015577423726	0.6795983298703205	0	0	1.2325327006332136	1.1004231552043018	G6PC;G6PC3;IL1B;SLC37A4
Leukemia, Large Granular Lymphocytic	5/61	0.41397925756518106	0.6869134126879283	0	0	1.1870704288885459	1.0469241923903532	CDKN2A;CCL5;CCL4;IL18;PIK3R3
Disorders of Sex Development	5/61	0.41397925756518106	0.686797458364382	0	0	1.1870704288885459	1.0469241923903532	SGPL1;MAP3K1;DGKQ;INPP5E;MAP3K4
Ganglioglioma	5/61	0.41397925756518106	0.6866815431815357	0	0	1.1870704288885459	1.0469241923903532	FCN2;STK11;CDKN2A;TSC2;MAPK1
Leukoplakia	5/61	0.41397925756518106	0.6865656671195747	0	0	1.1870704288885459	1.0469241923903532	MSH2;COL4A1;CDKN2A;ERCC2;MLH1
Viremia	5/61	0.41397925756518106	0.6864498301586973	0	0	1.1870704288885459	1.0469241923903532	HLA-B;CCL2;PDCD1;IFNL3;HLA-DRB1
Drug abuse	17/229	0.41456143788003325	0.6872992259590025	0	0	1.0751022137619408	0.9466641534574682	GHSR;SLC45A2;KLF12;ADH1C;INSR;SLC10A2;SLC2A13;PCDH15;LDLRAD3;IL16;ABHD5;IL6;LGALS1;GAL;CNR1;CDH13;NFE2L2
Body Height	23/314	0.4153854002845113	0.6885491168824721	0	0	1.0608024278539043	0.931966396977322	BCKDHA;MAP3K3;GHSR;GCKR;TGFB2;SLC22A5;TGFB3;KCNJ12;HHIP;INSR;BCKDHB;EIF2AK3;NME2;LTBP2;LTBP1;USH2A;PSORS1C1;GHR;ELMO1;SLC38A9;B4GALNT3;FADS1;PPARD
Babinski Reflex	11/145	0.41846643304677844	0.6935393092721313	0	0	1.0986541486678818	0.9571020100848918	BSCL2;GJC2;TFG;COL4A1;SNX14;MFN2;TPP1;PSEN1;PNPLA6;GBA2;SLC39A14
HIV Coinfection	8/103	0.41855289562885795	0.693565647991977	0	0	1.1248356685390493	0.9796778793036512	IL10;EIF6;SLC11A1;HLA-B;APOA1;CCL2;MBL2;RAB11B
Abnormality of the urinary system	3/34	0.4198681561786765	0.6956278218010844	0	0	1.277846402862376	1.1089336765936277	GLB1;RPGRIP1L;RAG1
Angle Closure Glaucoma	3/34	0.4198681561786765	0.6955105745700375	0	0	1.277846402862376	1.1089336765936277	GLIS3;PLEKHA7;FERMT2
