Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Adnexal mass	1/7	0.3668628941433262	0.793644843416379	0	0	2.260397830018083	2.2666525455888795	CRP
Adult Angiosarcoma	1/7	0.3668628941433262	0.7934701856603454	0	0	2.260397830018083	2.2666525455888795	SLC29A1
Adult Classical Hodgkin Lymphoma	1/7	0.3668628941433262	0.7932956047614103	0	0	2.260397830018083	2.2666525455888795	TXN
Adult onset asthma	1/7	0.3668628941433262	0.7931211006688539	0	0	2.260397830018083	2.2666525455888795	CAT
Advanced ossification of carpal bones	1/7	0.3668628941433262	0.7929466733320013	0	0	2.260397830018083	2.2666525455888795	SLC35D1
Alcohol-Related Disorders	1/7	0.3668628941433262	0.792772322700222	0	0	2.260397830018083	2.2666525455888795	ALDH2
Anisopoikilocytosis	1/7	0.3668628941433262	0.7925980487229303	0	0	2.260397830018083	2.2666525455888795	CAD
Anterior Horn Cell Disease	1/7	0.3668628941433262	0.7924238513495846	0	0	2.260397830018083	2.2666525455888795	VIM
Anus Neoplasms	1/7	0.3668628941433262	0.792249730529688	0	0	2.260397830018083	2.2666525455888795	OPA1
Aplasia of muscle	1/7	0.3668628941433262	0.7920756862127878	0	0	2.260397830018083	2.2666525455888795	DMD
Arcus Senilis	1/7	0.3668628941433262	0.7919017183484757	0	0	2.260397830018083	2.2666525455888795	APOE
asthma with copd	1/7	0.3668628941433262	0.7917278268863878	0	0	2.260397830018083	2.2666525455888795	ACE
Atypical fibroxanthoma of skin	1/7	0.3668628941433262	0.7915540117762041	0	0	2.260397830018083	2.2666525455888795	CDKN2A
Axillary freckling	1/7	0.3668628941433262	0.7913802729676492	0	0	2.260397830018083	2.2666525455888795	NF1
Baby eczema	1/7	0.3668628941433262	0.7912066104104916	0	0	2.260397830018083	2.2666525455888795	KCNJ11
Bacterial keratitis	1/7	0.3668628941433262	0.7910330240545436	0	0	2.260397830018083	2.2666525455888795	ABCC8
Bamforth syndrome	1/7	0.3668628941433262	0.7908595138496621	0	0	2.260397830018083	2.2666525455888795	BCHE
Basal Cell Cancer	1/7	0.3668628941433262	0.7906860797457478	0	0	2.260397830018083	2.2666525455888795	CDKN2A
Benign congenital hypotonia	1/7	0.3668628941433262	0.790512721692745	0	0	2.260397830018083	2.2666525455888795	PURA
Benign neoplasm of thyroid gland	1/7	0.3668628941433262	0.7903394396406422	0	0	2.260397830018083	2.2666525455888795	APP
Bird-like facies	1/7	0.3668628941433262	0.7901662335394718	0	0	2.260397830018083	2.2666525455888795	LMNA
Bladder Squamous Cell Carcinoma	1/7	0.3668628941433262	0.7899931033393097	0	0	2.260397830018083	2.2666525455888795	CDKN2A
Borderline mental retardation (I.Q. 70-85)	1/7	0.3668628941433262	0.789820048990276	0	0	2.260397830018083	2.2666525455888795	ENTPD1
Branchioma	1/7	0.3668628941433262	0.7896470704425339	0	0	2.260397830018083	2.2666525455888795	CDKN2A
Broad clavicle	1/7	0.3668628941433262	0.7894741676462907	0	0	2.260397830018083	2.2666525455888795	ATP7A
Broad distal phalanx of finger	1/7	0.3668628941433262	0.7893013405517972	0	0	2.260397830018083	2.2666525455888795	SMARCA2
Bronchial Diseases	1/7	0.3668628941433262	0.7891285891093477	0	0	2.260397830018083	2.2666525455888795	NOS2
Bulbar signs	1/7	0.3668628941433262	0.78895591326928	0	0	2.260397830018083	2.2666525455888795	GFAP
Calcification of falx cerebri	1/7	0.3668628941433262	0.7887833129819755	0	0	2.260397830018083	2.2666525455888795	ABCC6
Central Neurocytoma	1/7	0.3668628941433262	0.7886107881978587	0	0	2.260397830018083	2.2666525455888795	OLIG2
Childhood Hodgkin Lymphoma	1/7	0.3668628941433262	0.7884383388673978	0	0	2.260397830018083	2.2666525455888795	GYPA
Cholangiolocellular Carcinoma	1/7	0.3668628941433262	0.788265964941104	0	0	2.260397830018083	2.2666525455888795	MTHFR
Choroid Plexus Neoplasms	1/7	0.3668628941433262	0.7880936663695322	0	0	2.260397830018083	2.2666525455888795	MGMT
Circling behavior	1/7	0.3668628941433262	0.7879214431032802	0	0	2.260397830018083	2.2666525455888795	DDC
Clinodactyly of the 5th toe	1/7	0.3668628941433262	0.7877492950929889	0	0	2.260397830018083	2.2666525455888795	KCNJ2
Cohen syndrome	1/7	0.3668628941433262	0.7875772222893425	0	0	2.260397830018083	2.2666525455888795	ACD
Colonic Inertia	1/7	0.3668628941433262	0.7874052246430683	0	0	2.260397830018083	2.2666525455888795	OPRM1
Complement C3 Measurement	1/7	0.3668628941433262	0.7872333021049367	0	0	2.260397830018083	2.2666525455888795	TAP2
Complete Trisomy 21 Syndrome	1/7	0.3668628941433262	0.7870614546257607	0	0	2.260397830018083	2.2666525455888795	SUCLA2
Complicated malaria	1/7	0.3668628941433262	0.7868896821563968	0	0	2.260397830018083	2.2666525455888795	G6PD
Congenital amegakaryocytic thrombocytopenia	1/7	0.3668628941433262	0.7867179846477438	0	0	2.260397830018083	2.2666525455888795	GYPA
Congenital atresia of pulmonary valve	1/7	0.3668628941433262	0.7865463620507438	0	0	2.260397830018083	2.2666525455888795	NODAL
Congenital hypofibrinogenemia	1/7	0.3668628941433262	0.7863748143163817	0	0	2.260397830018083	2.2666525455888795	ABCB11
Congenital melanocytic nevus	1/7	0.3668628941433262	0.7862033413956847	0	0	2.260397830018083	2.2666525455888795	MET
Constrictive median neuropathy	1/7	0.3668628941433262	0.7860319432397231	0	0	2.260397830018083	2.2666525455888795	IDUA
Coumarin Resistance	1/7	0.3668628941433262	0.7858606197996099	0	0	2.260397830018083	2.2666525455888795	ABCB1
Curvature of the little toe	1/7	0.3668628941433262	0.7856893710265003	0	0	2.260397830018083	2.2666525455888795	KCNJ2
Cutaneous anergy	1/7	0.3668628941433262	0.7855181968715925	0	0	2.260397830018083	2.2666525455888795	CIITA
Cytokine release syndrome	1/7	0.3668628941433262	0.7853470972861272	0	0	2.260397830018083	2.2666525455888795	CRP
Deficiency of acetyl-CoA acetyltransferase	1/7	0.3668628941433262	0.7851760722213872	0	0	2.260397830018083	2.2666525455888795	OXCT1
Deficiency of galactokinase	1/7	0.3668628941433262	0.785005121628698	0	0	2.260397830018083	2.2666525455888795	GK
Deficiency of monooxygenase	1/7	0.3668628941433262	0.7848342454594275	0	0	2.260397830018083	2.2666525455888795	CYP11B2
Deformity	1/7	0.3668628941433262	0.7846634436649859	0	0	2.260397830018083	2.2666525455888795	SLC35A3
Deformity of bone	1/7	0.3668628941433262	0.7844927161968255	0	0	2.260397830018083	2.2666525455888795	ATP4A
Drinking behavior processes	1/7	0.3668628941433262	0.7843220630064411	0	0	2.260397830018083	2.2666525455888795	ALDH2
Ehlers-Danlos syndrome type 1	1/7	0.3668628941433262	0.7841514840453697	0	0	2.260397830018083	2.2666525455888795	LUM
Elliptocytosis 4	1/7	0.3668628941433262	0.7839809792651902	0	0	2.260397830018083	2.2666525455888795	SLC4A1
Embryonal nuclear cataract (disorder)	1/7	0.3668628941433262	0.7838105486175239	0	0	2.260397830018083	2.2666525455888795	WFS1
Enthesitis	1/7	0.3668628941433262	0.7836401920540339	0	0	2.260397830018083	2.2666525455888795	ENPP1
Epstein-Barr virus associated gastric carcinoma	1/7	0.3668628941433262	0.7834699095264255	0	0	2.260397830018083	2.2666525455888795	CDKN2A
Ethylmalonic aciduria	1/7	0.3668628941433262	0.7832997009864457	0	0	2.260397830018083	2.2666525455888795	POLG
Euthyroid Goiter	1/7	0.3668628941433262	0.7831295663858839	0	0	2.260397830018083	2.2666525455888795	SLC26A4
Familial intrahepatic cholestasis of pregnancy	1/7	0.3668628941433262	0.7829595056765711	0	0	2.260397830018083	2.2666525455888795	ABCB11
Familial ventricular tachycardia	1/7	0.3668628941433262	0.78278951881038	0	0	2.260397830018083	2.2666525455888795	CASQ2
Fetid chronic bronchitis	1/7	0.3668628941433262	0.7826196057392251	0	0	2.260397830018083	2.2666525455888795	CAMP
Fetus or newborn affected by alcohol transmitted via placenta or breast milk	1/7	0.3668628941433262	0.7824497664150629	0	0	2.260397830018083	2.2666525455888795	ADNP
Fibrous bands	1/7	0.3668628941433262	0.7822800007898915	0	0	2.260397830018083	2.2666525455888795	SDHB
Finnish congenital nephrotic syndrome	1/7	0.3668628941433262	0.7821103088157505	0	0	2.260397830018083	2.2666525455888795	APLP1
Focal Neurologic Deficits	1/7	0.3668628941433262	0.7819406904447213	0	0	2.260397830018083	2.2666525455888795	ATP7A
Fundic gland polyp	1/7	0.3668628941433262	0.7817711456289267	0	0	2.260397830018083	2.2666525455888795	NOS1
Fungemia	1/7	0.3668628941433262	0.7816016743205311	0	0	2.260397830018083	2.2666525455888795	ABCB6
GLOMUVENOUS MALFORMATIONS	1/7	0.3668628941433262	0.7814322764717403	0	0	2.260397830018083	2.2666525455888795	GLMN
Glycogen Storage Disease Type III	1/7	0.3668628941433262	0.7812629520348017	0	0	2.260397830018083	2.2666525455888795	G6PC
Heparan sulfate excretion in urine	1/7	0.3668628941433262	0.7810937009620038	0	0	2.260397830018083	2.2666525455888795	IDS
HIV Wasting Syndrome	1/7	0.3668628941433262	0.7809245232056768	0	0	2.260397830018083	2.2666525455888795	WAS
Hypertrophic nerve changes	1/7	0.3668628941433262	0.7807554187181919	0	0	2.260397830018083	2.2666525455888795	PRX
Hypogeusia	1/7	0.3668628941433262	0.7805863874519614	0	0	2.260397830018083	2.2666525455888795	SLC39A4
Hypointensity of cerebral white matter on MRI	1/7	0.3668628941433262	0.7804174293594394	0	0	2.260397830018083	2.2666525455888795	POLG
Impaired distal vibration sensation	1/7	0.3668628941433262	0.7802485443931205	0	0	2.260397830018083	2.2666525455888795	POLG
Impaired horizontal smooth pursuit	1/7	0.3668628941433262	0.7800797325055409	0	0	2.260397830018083	2.2666525455888795	EEF2
impaired motor coordination	1/7	0.3668628941433262	0.7799109936492775	0	0	2.260397830018083	2.2666525455888795	ATP13A2
Increased body mass index	1/7	0.3668628941433262	0.7797423277769485	0	0	2.260397830018083	2.2666525455888795	ATP7B
Increased IgA level	1/7	0.3668628941433262	0.779573734841213	0	0	2.260397830018083	2.2666525455888795	WAS
Increased megakaryocyte count	1/7	0.3668628941433262	0.7794052147947709	0	0	2.260397830018083	2.2666525455888795	CALR
Ineffective erythropoiesis	1/7	0.3668628941433262	0.7792367675903631	0	0	2.260397830018083	2.2666525455888795	COX4I2
Intracortical osteosarcoma	1/7	0.3668628941433262	0.7790683931807714	0	0	2.260397830018083	2.2666525455888795	CDKN2A
Lead Poisoning	1/7	0.3668628941433262	0.7789000915188182	0	0	2.260397830018083	2.2666525455888795	ALAD
Leydig cell hyperplasia	1/7	0.3668628941433262	0.7787318625573671	0	0	2.260397830018083	2.2666525455888795	PARPBP
Malattia Leventinese	1/7	0.3668628941433262	0.7785637062493219	0	0	2.260397830018083	2.2666525455888795	CFI
Malrotation of small bowel	1/7	0.3668628941433262	0.7783956225476273	0	0	2.260397830018083	2.2666525455888795	CPLX1
Microcolon	1/7	0.3668628941433262	0.7782276114052686	0	0	2.260397830018083	2.2666525455888795	LMOD1
Microcolon on contrast enema	1/7	0.3668628941433262	0.7780596727752719	0	0	2.260397830018083	2.2666525455888795	LMOD1
Multiple fibrofolliculomas	1/7	0.3668628941433262	0.7778918066107033	0	0	2.260397830018083	2.2666525455888795	MET
Myotonia Congenita	1/7	0.3668628941433262	0.77772401286467	0	0	2.260397830018083	2.2666525455888795	DMPK
Myxoid transformation of mitral valve	1/7	0.3668628941433262	0.7775562914903191	0	0	2.260397830018083	2.2666525455888795	AGT
Myxoinflammatory fibroblastic sarcoma	1/7	0.3668628941433262	0.7773886424408387	0	0	2.260397830018083	2.2666525455888795	VIM
Nasal obstruction present finding	1/7	0.3668628941433262	0.7772210656694567	0	0	2.260397830018083	2.2666525455888795	DDC
Neointimal hyperplasia	1/7	0.3668628941433262	0.7770535611294418	0	0	2.260397830018083	2.2666525455888795	HMGB1
Neural tube defects X-linked	1/7	0.3668628941433262	0.7768861287741026	0	0	2.260397830018083	2.2666525455888795	MTHFR
Neurofibromatosis-Noonan syndrome	1/7	0.3668628941433262	0.776718768556788	0	0	2.260397830018083	2.2666525455888795	NF1
Neurologic Deficits	1/7	0.3668628941433262	0.7765514804308873	0	0	2.260397830018083	2.2666525455888795	ATP7A
Neurologic Dysfunction	1/7	0.3668628941433262	0.7763842643498299	0	0	2.260397830018083	2.2666525455888795	ATP7A
Neurological observations	1/7	0.3668628941433262	0.776217120267085	0	0	2.260397830018083	2.2666525455888795	ATP7A
Neuropathy ataxia and retinis pigmentosa	1/7	0.3668628941433262	0.7760500481361623	0	0	2.260397830018083	2.2666525455888795	ATP11A
Non-small cell lung cancer stage III	1/7	0.3668628941433262	0.7758830479106111	0	0	2.260397830018083	2.2666525455888795	PYCARD
Oedema auricular	1/7	0.3668628941433262	0.7757161195440211	0	0	2.260397830018083	2.2666525455888795	PPARA
Opioid withdrawal	1/7	0.3668628941433262	0.7755492629900215	0	0	2.260397830018083	2.2666525455888795	OPRM1
Oromandibular dystonia	1/7	0.3668628941433262	0.7753824782022817	0	0	2.260397830018083	2.2666525455888795	SLC39A14
OTOFACIOCERVICAL SYNDROME 1	1/7	0.3668628941433262	0.7752157651345108	0	0	2.260397830018083	2.2666525455888795	BDNF
Painless fractures due to injury	1/7	0.3668628941433262	0.7750491237404579	0	0	2.260397830018083	2.2666525455888795	NGF
Pancreatic Intraepithelial Neoplasia-3	1/7	0.3668628941433262	0.7748825539739114	0	0	2.260397830018083	2.2666525455888795	CDKN2A
Pancreatic Pseudocyst	1/7	0.3668628941433262	0.7747160557887	0	0	2.260397830018083	2.2666525455888795	ALDH2
Papillary cystic tumor	1/7	0.3668628941433262	0.7745496291386917	0	0	2.260397830018083	2.2666525455888795	VIM
Parasomnia	1/7	0.3668628941433262	0.7743832739777942	0	0	2.260397830018083	2.2666525455888795	HLA-DQB1
Paroxysmal involuntary eye movements	1/7	0.3668628941433262	0.7742169902599548	0	0	2.260397830018083	2.2666525455888795	SLC2A1
Patellar clonus	1/7	0.3668628941433262	0.7740507779391606	0	0	2.260397830018083	2.2666525455888795	SPART
Periodontal infection	1/7	0.3668628941433262	0.7738846369694377	0	0	2.260397830018083	2.2666525455888795	CRP
Peritoneal infections	1/7	0.3668628941433262	0.7737185673048519	0	0	2.260397830018083	2.2666525455888795	LBP
Philadelphia chromosome negative chronic myelogenous leukemia	1/7	0.3668628941433262	0.7735525688995086	0	0	2.260397830018083	2.2666525455888795	G6PD
Poikilocytosis	1/7	0.3668628941433262	0.7733866417075526	0	0	2.260397830018083	2.2666525455888795	UMPS
Primary Hyperoxaluria	1/7	0.3668628941433262	0.7732207856831674	0	0	2.260397830018083	2.2666525455888795	AGT
Primary ulcer of intestine	1/7	0.3668628941433262	0.7730550007805768	0	0	2.260397830018083	2.2666525455888795	NOS2
Profound sensorineural hearing loss	1/7	0.3668628941433262	0.7728892869540428	0	0	2.260397830018083	2.2666525455888795	PRPS1
Pulmonary Valve Insufficiency	1/7	0.3668628941433262	0.7727236441578675	0	0	2.260397830018083	2.2666525455888795	ADA
Rasmussen subacute encephalitis	1/7	0.3668628941433262	0.7725580723463916	0	0	2.260397830018083	2.2666525455888795	SCN1A
Rasmussen Syndrome	1/7	0.3668628941433262	0.7723925714739952	0	0	2.260397830018083	2.2666525455888795	SCN1A
Refsum Disease	1/7	0.3668628941433262	0.7722271414950974	0	0	2.260397830018083	2.2666525455888795	CAT
Rheumatic mitral stenosis	1/7	0.3668628941433262	0.7720617823641562	0	0	2.260397830018083	2.2666525455888795	HLA-DQA1
Rippling muscle disease	1/7	0.3668628941433262	0.771896494035669	0	0	2.260397830018083	2.2666525455888795	DYSF
Scarlet Fever	1/7	0.3668628941433262	0.7717312764641716	0	0	2.260397830018083	2.2666525455888795	CALR
Schizencephaly	1/7	0.3668628941433262	0.7715661296042392	0	0	2.260397830018083	2.2666525455888795	COL4A1
Scott Syndrome	1/7	0.3668628941433262	0.7714010534104856	0	0	2.260397830018083	2.2666525455888795	MMD
Scrapie	1/7	0.3668628941433262	0.7712360478375636	0	0	2.260397830018083	2.2666525455888795	PRNP
Sertoli-Leydig Cell Tumor	1/7	0.3668628941433262	0.7710711128401646	0	0	2.260397830018083	2.2666525455888795	VIM
Short cord	1/7	0.3668628941433262	0.770906248373019	0	0	2.260397830018083	2.2666525455888795	LMNA
Social Anhedonia	1/7	0.3668628941433262	0.7707414543908957	0	0	2.260397830018083	2.2666525455888795	DISC1
Spinal Muscular Atrophies of Childhood	1/7	0.3668628941433262	0.7705767308486022	0	0	2.260397830018083	2.2666525455888795	SCO2
STOMATOCYTOSIS I	1/7	0.3668628941433262	0.770412077700985	0	0	2.260397830018083	2.2666525455888795	SLC4A1
Subacute Bacterial Endocarditis	1/7	0.3668628941433262	0.7702474949029289	0	0	2.260397830018083	2.2666525455888795	SCN1A
Thalidomide embryopathy syndrome	1/7	0.3668628941433262	0.770082982409357	0	0	2.260397830018083	2.2666525455888795	NOS3
Thyroid Dyshormonogenesis 1	1/7	0.3668628941433262	0.7699185401752316	0	0	2.260397830018083	2.2666525455888795	SLC5A5
Thyroid Hypoplasia	1/7	0.3668628941433262	0.7697541681555529	0	0	2.260397830018083	2.2666525455888795	SLC26A4
Toxic multinodular goiter	1/7	0.3668628941433262	0.7695898663053596	0	0	2.260397830018083	2.2666525455888795	KCNJ18
Transitional cell carcinoma in situ	1/7	0.3668628941433262	0.7694256345797289	0	0	2.260397830018083	2.2666525455888795	CDKN2A
Tricho-dento-osseous syndrome (disorder)	1/7	0.3668628941433262	0.7692614729337763	0	0	2.260397830018083	2.2666525455888795	KEL
Type 1 fibers relatively smaller than type 2 fibers	1/7	0.3668628941433262	0.7690973813226557	0	0	2.260397830018083	2.2666525455888795	MYH7
Upper limb spasticity	1/7	0.3668628941433262	0.768933359701559	0	0	2.260397830018083	2.2666525455888795	SPART
Vaginal intraepithelial neoplasia	1/7	0.3668628941433262	0.7687694080257164	0	0	2.260397830018083	2.2666525455888795	PYCARD
Vascular ring	1/7	0.3668628941433262	0.7686055262503965	0	0	2.260397830018083	2.2666525455888795	CRP
Vegetative State	1/7	0.3668628941433262	0.7684417143309058	0	0	2.260397830018083	2.2666525455888795	BDNF
Vulvar Neoplasms	1/7	0.3668628941433262	0.768277972222589	0	0	2.260397830018083	2.2666525455888795	CRP
Xeroderma	1/7	0.3668628941433262	0.7681142998808287	0	0	2.260397830018083	2.2666525455888795	GJB2
Large, late-closing fontanelle	5/63	0.36735211097443715	0.7689747703209304	0	0	1.2557765722322682	1.257577934045014	GCDH;LMNA;ATP7A;SLC26A4;SLC5A5
Large bregma sutures	5/63	0.36735211097443715	0.768811019305104	0	0	1.2557765722322682	1.257577934045014	GCDH;LMNA;ATP7A;SLC26A4;SLC5A5
Large fontanelle	5/63	0.36735211097443715	0.7686473380150667	0	0	1.2557765722322682	1.257577934045014	GCDH;LMNA;ATP7A;SLC26A4;SLC5A5
Narrow face	5/63	0.36735211097443715	0.7684837264062938	0	0	1.2557765722322682	1.257577934045014	SLC6A8;LMNA;ATP7A;PCNT;MYH7
Thin face	5/63	0.36735211097443715	0.7683201844342984	0	0	1.2557765722322682	1.257577934045014	SLC6A8;LMNA;ATP7A;PCNT;MYH7
Wide bregma sutures	5/63	0.36735211097443715	0.7681567120546315	0	0	1.2557765722322682	1.257577934045014	GCDH;LMNA;ATP7A;SLC26A4;SLC5A5
Carcinoid Tumor	15/213	0.3704352131003548	0.7744389011593888	0	0	1.1142806204314495	1.106566135856692	APP;ABCC1;ABCB1;CDKN2A;LUM;APLP1;AQP4;SDHD;NTS;NGF;SLC6A2;NEUROD1;MAP2;CA2;NF1
Speech Delay	15/213	0.3704352131003548	0.7742741970119709	0	0	1.1142806204314495	1.106566135856692	PSD;ATP6V1A;KCNJ10;KCNA2;ATP6AP2;ADK;SLC2A1;CP;GATM;SLC6A8;PLP1;NF1;DMD;TPP1;ASPA
Giant Cell Glioblastoma	6/78	0.37116685845399616	0.7756385041220231	0	0	1.2171372930866602	1.2063091093453082	BCHE;MGMT;IDH1;NF1;POLK;MET
Marinesco-Sjogren syndrome	6/78	0.37116685845399616	0.775473614984242	0	0	1.2171372930866602	1.2063091093453082	MARCKS;PARP1;CDKN2A;MGMT;TYMS;POLE
Sicca Syndrome	6/78	0.37116685845399616	0.7753087959374866	0	0	1.2171372930866602	1.2063091093453082	PC;MTHFR;HBA2;HMGB1;HBA1;SLC6A4
Intraepithelial Neoplasia	7/93	0.3732621785038427	0.7795199086986327	0	0	1.1909622975364094	1.1736626350444337	PDHX;PKM;CDKN2A;SLC39A6;AGTR1;SDHB;ABCG2
Juvenile-Onset Still Disease	12/168	0.3734052121262429	0.7796529476899756	0	0	1.1301989150090415	1.113348880438628	CACNA1I;TCF7L2;PER1;SLC22A16;MAP2;LRRK2;AQP9;DYSF;KCNJ15;GMPR;SLC2A3;NDEL1
Primary Effusion Lymphoma	11/153	0.37409415538441054	0.7809255223275248	0	0	1.1375858360221724	1.1185287260857717	GSK3B;XK;ATP6AP1;MPG;CDKN2A;SLC22A2;CNTRL;DNASE1;MSC;MET;ABCG2
Carcinoma, Lewis Lung	8/108	0.3743040106413477	0.7811976675691581	0	0	1.1720581340834504	1.1517662319317254	AIMP1;ADORA2A;POLDIP2;NOCT;ADM;OPRM1;SIRT1;PGF
Vesico-Ureteral Reflux	8/108	0.3743040106413477	0.7810318081917549	0	0	1.1720581340834504	1.1517662319317254	ACE2;ACE;AGTR1;GNB3;REN;AGTR2;AGT;CIT
Hamartoma Syndrome, Multiple	10/138	0.3745422069280862	0.7813629398618618	0	0	1.1465786094294623	1.1259984180627385	APP;TPMT;ABCB6;GAA;SLC39A8;SDHC;SDHD;SOD2;SDHB;HLA-DQA1
Measles	10/138	0.3745422069280862	0.7811971158084107	0	0	1.1465786094294623	1.1259984180627385	PNP;EFS;EIF2AK2;UPRT;ADAR;SLC3A2;HPRT1;ENO2;ADA;SLC5A5
Psoriasis vulgaris	10/138	0.3745422069280862	0.7810313621237495	0	0	1.1465786094294623	1.1259984180627385	GJB2;NOS2;CDKN2A;POLR2C;REL;MTHFR;CDKAL1;APOE;VIM;IVL
Spontaneous abortion	10/138	0.3745422069280862	0.7808656787630953	0	0	1.1465786094294623	1.1259984180627385	ACE2;ACE;MAP2;NOS3;AGTR1;MTHFR;APOE;TYMS;PGF;GLS
Amenorrhea	4/49	0.37509411981426566	0.7818504792226093	0	0	1.291655902867476	1.266569747264416	NOS3;PAH;DRD2;POLG
Dental Enamel Hypoplasia	4/49	0.37509411981426566	0.7816846924373628	0	0	1.291655902867476	1.266569747264416	TPH2;NF1;PCNT;KCNJ2
Dryness of eye	4/49	0.37509411981426566	0.7815189759454321	0	0	1.291655902867476	1.266569747264416	S100A1;BDNF;DNASE1;S100B
Low anterior hairline	4/49	0.37509411981426566	0.7813533297021201	0	0	1.291655902867476	1.266569747264416	KCNJ8;ABCC9;SMARCA2;SLC25A24
Sparse body hair	4/49	0.37509411981426566	0.7811877536627682	0	0	1.291655902867476	1.266569747264416	LMNA;HR;SNRPE;NSMF
Craniosynostosis	15/214	0.37732124755820523	0.7856595807207714	0	0	1.1090737016443863	1.0809679316952456	CRP;ARSA;SLC2A10;IDUA;S100A1;S100B;SIRT1;SON;IDS;ENPP1;KCNQ5;VIM;PCNT;SLC26A4;SLC25A24
Sjogren's Syndrome	18/260	0.37922045639265717	0.7894468641023162	0	0	1.095423563777994	1.0621638357909335	CAST;CDKN2A;BDNF;SLC22A1;TAP2;TXN;HMGB1;RETN;NGF;CA1;OAS1;CA2;MFN2;HLA-DRA;CALR;TPPP;CLOCK;XDH
Acute Promyelocytic Leukemia	32/475	0.37953143805878664	0.789926932071528	0	0	1.0659560293137906	1.0327172230171255	GSK3B;ABCB1;ODC1;AQP9;SLC1A2;AQP7;TYMS;CHEK2;POLD1;CD38;MSC;HLA-DQA1;SYBU;MPST;CDKN2B;ABCC1;CDKN2A;MGMT;ABCC8;IDH1;IDH2;CAD;ATP6AP2;MRPL28;WIPI1;REST;TXNIP;PIN1;MNDA;AGTR2;HPRT1;VIM
Adenocarcinoma, Endometrioid	5/64	0.38012926983317435	0.7910036976329531	0	0	1.2361550632911391	1.1956634448422345	ABCC1;CDKN2A;HNF4A;SLC2A1;POLE
Allergic Reaction	5/64	0.38012926983317435	0.790836254005173	0	0	1.2361550632911391	1.1956634448422345	HLA-DRB5;HLA-DRB4;MTHFR;HLA-DQA1;HLA-DQB1
Esophagitis	5/64	0.38012926983317435	0.7906688812530026	0	0	1.2361550632911391	1.1956634448422345	SLC6A5;CDKN2B;ATP7A;SOD2;SLC19A1
Muscle biopsy shows dystrophic changes	5/64	0.38012926983317435	0.790501579331451	0	0	1.2361550632911391	1.1956634448422345	GK;COL4A1;LMNA;DYSF;DMD
Unspecified visual loss	5/64	0.38012926983317435	0.7903343481955654	0	0	1.2361550632911391	1.1956634448422345	RS1;OPA1;LRRK2;ABCC6;INS
Tuberculosis, Pulmonary	12/169	0.38118390527571683	0.7923594376162744	0	0	1.1235113474646092	1.0835967297965194	ABCB1;POLDIP2;NOS2;PDE6B;TPPP;TOX;SLC7A1;CRAT;HLA-DQA1;CAMP;SLC7A2;HLA-DQB1
Cyst	12/169	0.38118390527571683	0.7921918843412444	0	0	1.1235113474646092	1.0835967297965194	CAST;RS1;GLUD1;ABCB1;EPO;COL4A1;GAD1;BAG1;MLC1;REN;IVL;AGT
Neoplasms, Germ Cell and Embryonal	3/35	0.3823341409018561	0.7944143629563302	0	0	1.3562386980108498	1.3039697174220135	ENTPD5;SLC2A3;POLG
Abnormal pigmentation	3/35	0.3823341409018561	0.7942464461601018	0	0	1.3562386980108498	1.3039697174220135	SLCO1B1;SLCO1B3;PARN
Abnormality of the metacarpal bones	3/35	0.3823341409018561	0.7940786003346242	0	0	1.3562386980108498	1.3039697174220135	ABCC9;SMARCA2;SLC25A24
Complete trisomy 18 syndrome	3/35	0.3823341409018561	0.7939108254349126	0	0	1.3562386980108498	1.3039697174220135	CD38;MTHFR;PGF
Deficiency of glucose-6-phosphate dehydrogenase	3/35	0.3823341409018561	0.7937431214160207	0	0	1.3562386980108498	1.3039697174220135	SLC35A2;SLCO1B1;G6PD
Hepatitis B Virus-Related Hepatocellular Carcinoma	3/35	0.3823341409018561	0.7935754882330394	0	0	1.3562386980108498	1.3039697174220135	CDKN2A;HLA-DQA1;HLA-DQB1
Lipoidosis	3/35	0.3823341409018561	0.7934079258410983	0	0	1.3562386980108498	1.3039697174220135	SCD;SLC2A3;WIPI1
Tooth agenesis	3/35	0.3823341409018561	0.7932404341953645	0	0	1.3562386980108498	1.3039697174220135	DSP;PCNT;SLC25A24
Malignancy	6/79	0.3826449378057927	0.7937176970779507	0	0	1.201730491908348	1.154439723346112	SIRT4;WAS;HNF1A;TXN;VIM;SIRT3
Hernia, Inguinal	9/124	0.3837764302901746	0.7958967623743061	0	0	1.148427929767252	1.0998438110694186	ATP6V1A;PARPBP;SLC2A10;IDUA;DSE;NF1;IDS;ATP7A;NAT8L
Uterine Cervical Neoplasm	9/124	0.3837764302901746	0.7957288516649443	0	0	1.148427929767252	1.0998438110694186	TOP2A;CDKN2A;LUM;MGMT;MTHFR;SLC5A1;TYMS;SLC7A1;CRAT
Restenosis	15/215	0.3842241926392278	0.7964892143552691	0	0	1.1039152193111568	1.0559269889922356	CRP;BCHE;ENTPD1;ACE;NOS2;ABCC8;NOS3;MTHFR;CYBA;HMGB1;AGT;AGTR1;PDE4A;REN;APOE
Anaplastic Ependymoma	2/21	0.38655061795999063	0.8011428665775596	0	0	1.5069318866787218	1.4323273878272886	CDKN2A;MGMT
